# Coordinates: chapter number (1-based) . paragraph index (0-based), in the pinned input.
# Chapters not listed map by identity (same chapter, same index, same text).
# merge-tail offset = UTF-16 code units to ADD to any character offset in the old tail paragraph
# (= UTF-16 length of the old head paragraph + 1 for the joining space). It differs per edition.
old_chapter	old_index	new_chapter	new_index	op	offset_shift_original_en	offset_shift_modern_en
33	78	33	78	keep	0	0
33	79	33	79	keep	0	0
33	80	33	80	keep	0	0
33	81	33	81	keep	0	0
33	82	33	82	keep	0	0
33	83	33	83	keep	0	0
33	84	33	84	keep	0	0
33	85	33	85	keep	0	0
33	86	33	86	keep	0	0
33	87	33	87	keep	0	0
33	88	33	88	keep	0	0
33	89	33	89	keep	0	0
33	90	33	90	keep	0	0
33	91	33	91	keep	0	0
33	92			delete		
33	93	33	92	renumber	0	0
33	94	33	93	renumber	0	0
33	95	33	94	renumber	0	0
33	96	33	95	renumber	0	0
33	97	33	96	renumber	0	0
33	98	33	97	renumber	0	0
33	99	33	98	renumber	0	0
33	100	33	99	renumber	0	0
33	101	33	100	renumber	0	0
33	102	33	101	renumber	0	0
33	103	33	102	renumber	0	0
33	104	33	103	renumber	0	0
33	105	33	104	renumber	0	0
33	106	33	105	renumber	0	0
33	107	33	106	renumber	0	0
33	108	33	107	renumber	0	0
33	109	33	108	renumber	0	0
33	110	33	109	renumber	0	0
33	111	33	110	renumber	0	0
33	112	33	111	renumber	0	0
33	113	33	112	renumber	0	0
33	114	33	113	renumber	0	0
33	115	33	114	renumber	0	0
33	116	33	115	renumber	0	0
33	117	33	116	renumber	0	0
33	118	33	117	renumber	0	0
33	119	33	118	renumber	0	0
33	120	33	119	renumber	0	0
33	121	33	120	renumber	0	0
33	122	33	121	renumber	0	0
33	123	33	122	renumber	0	0
33	124	33	123	renumber	0	0
33	125	33	124	renumber	0	0
33	126	33	125	renumber	0	0
33	127	33	126	renumber	0	0
33	128	33	127	renumber	0	0
33	129	33	128	renumber	0	0
33	130	33	129	renumber	0	0
33	131	33	130	renumber	0	0
33	132	33	131	renumber	0	0
33	133	33	132	renumber	0	0
33	134	33	133	renumber	0	0
33	135	33	134	renumber	0	0
33	136	33	135	renumber	0	0
33	137	33	136	renumber	0	0
33	138	33	137	renumber	0	0
33	139	33	138	renumber	0	0
33	140	33	139	renumber	0	0
33	141	33	140	renumber	0	0
33	142	33	141	renumber	0	0
34	0	34	0	keep	0	0
34	1	34	1	keep	0	0
34	2	34	2	keep	0	0
34	3	34	3	keep	0	0
34	4	34	4	keep	0	0
34	5	34	5	keep	0	0
34	6	34	6	keep	0	0
34	7	34	7	keep	0	0
34	8	34	8	keep	0	0
34	9	34	9	keep	0	0
34	10	34	10	keep	0	0
34	11	34	11	keep	0	0
34	12	34	12	keep	0	0
34	13	34	13	keep	0	0
34	14	34	14	keep	0	0
34	15	34	15	keep	0	0
34	16	34	16	keep	0	0
34	17	34	17	keep	0	0
34	18	34	18	keep	0	0
34	19	34	19	keep	0	0
34	20	34	20	keep	0	0
34	21	34	21	keep	0	0
34	22	34	22	keep	0	0
34	23	34	23	keep	0	0
34	24	34	24	keep	0	0
34	25	34	25	keep	0	0
34	26	34	26	keep	0	0
34	27	34	27	keep	0	0
34	28	34	28	keep	0	0
34	29	34	29	keep	0	0
34	30	34	30	keep	0	0
34	31	34	31	keep	0	0
34	32	34	32	keep	0	0
34	33	34	33	keep	0	0
34	34	34	34	keep	0	0
34	35	34	35	keep	0	0
34	36	34	36	keep	0	0
34	37	34	37	keep	0	0
34	38	34	38	keep	0	0
34	39	34	39	keep	0	0
34	40	34	40	keep	0	0
34	41	34	41	keep	0	0
34	42	34	42	keep	0	0
34	43	34	43	keep	0	0
34	44	34	44	keep	0	0
34	45	34	45	keep	0	0
34	46	34	46	keep	0	0
34	47	34	47	keep	0	0
34	48	34	48	keep	0	0
34	49	34	49	keep	0	0
34	50	34	50	keep	0	0
34	51	34	51	keep	0	0
34	52	34	52	keep	0	0
34	53	34	53	keep	0	0
34	54	34	54	keep	0	0
34	55	34	55	keep	0	0
34	56	34	56	keep	0	0
34	57	34	57	keep	0	0
34	58	34	58	keep	0	0
34	59	34	59	keep	0	0
34	60	34	60	keep	0	0
34	61	34	61	keep	0	0
34	62	34	62	keep	0	0
34	63	34	63	keep	0	0
34	64	34	64	keep	0	0
34	65	34	65	keep	0	0
34	66	34	66	keep	0	0
34	67	34	67	keep	0	0
34	68	34	68	keep	0	0
34	69	34	69	keep	0	0
34	70	34	70	keep	0	0
34	71	34	71	keep	0	0
34	72	34	72	keep	0	0
34	73	34	73	keep	0	0
34	74	34	74	keep	0	0
34	75	34	75	keep	0	0
34	76	34	76	keep	0	0
34	77	34	77	keep	0	0
34	78	34	78	keep	0	0
34	79	34	79	keep	0	0
34	80	34	80	keep	0	0
34	81	34	81	keep	0	0
34	82	34	82	keep	0	0
34	83	34	83	keep	0	0
34	84	34	84	keep	0	0
34	85	34	85	keep	0	0
34	86	34	86	keep	0	0
34	87	34	87	keep	0	0
34	88	34	88	keep	0	0
34	89	34	89	keep	0	0
34	90	34	90	keep	0	0
34	91	34	91	keep	0	0
34	92	34	92	keep	0	0
34	93	34	93	keep	0	0
34	94	34	94	keep	0	0
34	95	34	95	keep	0	0
34	96	34	96	keep	0	0
34	97	34	97	keep	0	0
34	98	34	98	keep	0	0
34	99	34	99	keep	0	0
34	100	34	100	keep	0	0
34	101	34	101	keep	0	0
34	102	34	102	keep	0	0
34	103	34	103	keep	0	0
34	104	34	104	keep	0	0
34	105	34	105	keep	0	0
34	106	34	106	keep	0	0
34	107	34	107	keep	0	0
34	108	34	108	keep	0	0
34	109	34	109	keep	0	0
34	110	34	110	keep	0	0
34	111	34	111	keep	0	0
34	112	34	112	keep	0	0
34	113	34	113	keep	0	0
34	114			delete		
34	115	34	114	renumber	0	0
34	116	34	115	renumber	0	0
34	117	34	116	renumber	0	0
34	118	34	117	renumber	0	0
34	119	34	118	renumber	0	0
34	120	34	119	renumber	0	0
34	121	34	120	renumber	0	0
34	122	34	121	renumber	0	0
34	123	34	122	renumber	0	0
34	124	34	123	renumber	0	0
34	125	34	124	renumber	0	0
34	126	34	125	renumber	0	0
34	127	34	126	renumber	0	0
34	128	34	127	renumber	0	0
34	129	34	128	renumber	0	0
34	130	34	129	renumber	0	0
34	131	34	130	renumber	0	0
34	132	34	131	renumber	0	0
34	133	34	132	renumber	0	0
34	134	34	133	renumber	0	0
34	135	34	134	renumber	0	0
34	136	34	135	renumber	0	0
34	137	34	136	renumber	0	0
34	138	34	137	renumber	0	0
34	139	34	138	renumber	0	0
34	140	34	139	renumber	0	0
34	141	34	140	renumber	0	0
34	142	34	141	renumber	0	0
34	143	34	142	renumber	0	0
34	144	34	143	renumber	0	0
34	145	34	144	renumber	0	0
34	146	34	145	renumber	0	0
34	147	34	146	renumber	0	0
34	148	34	147	renumber	0	0
34	149	34	148	renumber	0	0
34	150	34	149	renumber	0	0
34	151	34	150	renumber	0	0
34	152	34	151	renumber	0	0
34	153	34	152	renumber	0	0
34	154	34	153	renumber	0	0
34	155	34	154	renumber	0	0
34	156	34	155	renumber	0	0
34	157	34	156	renumber	0	0
34	158	34	157	renumber	0	0
34	159	34	158	renumber	0	0
34	160	34	159	renumber	0	0
36	0	36	0	keep	0	0
36	1	36	1	keep	0	0
36	2	36	2	keep	0	0
36	3	36	3	keep	0	0
36	4	36	4	keep	0	0
36	5	36	5	keep	0	0
36	6	36	6	keep	0	0
36	7	36	7	keep	0	0
36	8	36	8	keep	0	0
36	9	36	9	keep	0	0
36	10	36	10	keep	0	0
36	11	36	11	keep	0	0
36	12	36	12	keep	0	0
36	13	36	13	keep	0	0
36	14	36	14	keep	0	0
36	15	36	15	keep	0	0
36	16	36	16	keep	0	0
36	17	36	17	keep	0	0
36	18	36	18	keep	0	0
36	19	36	19	keep	0	0
36	20	36	20	keep	0	0
36	21	36	21	keep	0	0
36	22	36	22	keep	0	0
36	23	36	23	keep	0	0
36	24	36	24	keep	0	0
36	25	36	25	keep	0	0
36	26	36	26	keep	0	0
36	27	36	27	keep	0	0
36	28	36	28	keep	0	0
36	29	36	29	keep	0	0
36	30	36	30	keep	0	0
36	31	36	31	keep	0	0
36	32	36	32	keep	0	0
36	33	36	33	keep	0	0
36	34	36	34	keep	0	0
36	35	36	35	keep	0	0
36	36	36	36	keep	0	0
36	37	36	37	keep	0	0
36	38	36	38	keep	0	0
36	39	36	39	keep	0	0
36	40	36	40	keep	0	0
36	41	36	41	keep	0	0
36	42	36	42	keep	0	0
36	43	36	43	keep	0	0
36	44	36	44	keep	0	0
36	45	36	45	keep	0	0
36	46	36	46	keep	0	0
36	47	36	47	keep	0	0
36	48	36	48	keep	0	0
36	49	36	49	keep	0	0
36	50	36	50	keep	0	0
36	51	36	51	keep	0	0
36	52	36	52	keep	0	0
36	53			delete		
36	54	36	53	renumber	0	0
36	55	36	54	renumber	0	0
36	56	36	55	renumber	0	0
36	57	36	56	renumber	0	0
36	58	36	57	renumber	0	0
36	59	36	58	renumber	0	0
36	60	36	59	renumber	0	0
36	61	36	60	renumber	0	0
36	62	36	61	renumber	0	0
36	63	36	62	renumber	0	0
36	64	36	63	renumber	0	0
36	65	36	64	renumber	0	0
36	66	36	65	renumber	0	0
36	67	36	66	renumber	0	0
36	68	36	67	renumber	0	0
36	69	36	68	renumber	0	0
36	70	36	69	renumber	0	0
36	71	36	70	renumber	0	0
36	72	36	71	renumber	0	0
36	73	36	72	renumber	0	0
36	74	36	73	renumber	0	0
36	75	36	74	renumber	0	0
36	76	36	75	renumber	0	0
36	77	36	76	renumber	0	0
36	78	36	77	renumber	0	0
36	79	36	78	renumber	0	0
38	0	38	0	keep	0	0
38	1	38	1	keep	0	0
38	2	38	2	keep	0	0
38	3	38	3	keep	0	0
38	4	38	4	keep	0	0
38	5	38	5	keep	0	0
38	6	38	6	keep	0	0
38	7	38	7	keep	0	0
38	8	38	8	keep	0	0
38	9	38	9	keep	0	0
38	10	38	10	keep	0	0
38	11	38	11	keep	0	0
38	12	38	12	keep	0	0
38	13	38	13	keep	0	0
38	14	38	14	keep	0	0
38	15	38	15	keep	0	0
38	16	38	16	keep	0	0
38	17			delete		
38	18	38	17	renumber	0	0
38	19	38	18	renumber	0	0
38	20	38	19	renumber	0	0
38	21	38	20	renumber	0	0
38	22	38	21	renumber	0	0
38	23	38	22	renumber	0	0
