chapter	paragraph_index	class	review_edited	live_sha256	candidate_sha256
11	26	wording		2a3e1b8dff0a0c292110816d7129a23fe17e9736377a03a78a43b8fbb2994163	cabcb9c8d48f7360cc4bfaf536f7d5c826bdca4d3383680bb517920517d0c70d
11	27	wording		7085ef0d7206d911b21a183b84bfbaada4f8426b750286635b4200a5ce678e63	31b5574b0655d9d766b30c288dbf1304319ef44ad87497a9f3cc26b8b21f1069
11	28	typography-only		5a083145672045bfcf95e4b9c54d3463e176671e96bc2a874e2373445e26a05d	ba7a971c569b31878dbc1c633468739cb8ed669cfd5fb24053632fc2556b5f5d
11	29	wording	review-edit	da6897a1bb6b4b15b2cb8bb1f742988b88dea3f27f2babd348249f1e0a06cdf9	d83c4a22b7d6e583659ac10421c5e380e9f19e25b2b1b7f8c424d6099e33eafb
11	30	typography-only		40413217de11801b39dd34be5c7979a40542baf6ce50131a6a98bbb5ab8f5b3b	535b189f3553f16584540eb8c94adaf91669a0f08d06019a975a9d3f1c9d82bf
11	31	wording		df6e40b9dfef137d54e24550d580a270e900403a04932aa004a35a5a9a6d62b5	401ee7a3a36f5bdd2ad835cf113c61d36588ba0302db1d888e90142cd038c13f
11	32	wording	review-edit	cf3227a6cdfd71f5a158320d6e3970c8900c2df6ca1d3065e286efb1d94cad50	4faae91a1fb684720dfc9145793562399b37438466ef3ea52629906269f8f8ef
11	33	typography-only		d4d2271a3ee72cb9aecfc19b6036df9926485f88fa20d68987c1ca258648435d	f829616c471ba42c96a57356e0da8af69074ef332152d02ad3e83b57d92143c4
11	34	wording		38b4790135520e1b36798deecce3666da0edd863826ce1cb865fece067b1a173	01ac4d9f8265b428109c489155d972da6e06c8bce2e305dce5947ffca9c4064f
11	35	wording	review-edit	db2709ef1183c8b15bd95b3c192a922725636e70365bb3b286e9ea7671be96a0	645c9b9d1bd62cd8d19f8c1aa8aa267dbf876c40394b9c6c18283d84bd7bcfd9
11	36	wording	review-edit	f74566de5d3cd60cce149b8b49d06331e4584c44cf90b8bc3a8de6253a1417ef	f10241350396aed38d407475e3ec24087199c4742babfb610b19079ceff47c31
11	37	wording		5ac824270645e2a0aba09dcc05a9c948c9c0ccce249b9cc14ec2dd63a0563beb	eef50073597c82d5aa52fd028f3571df91d2eae8ccffd750c4c42db6ac354028
11	38	wording		8127487d538d4c42066eda5693da920c7c49f7217769268f279d38356fca4801	2d6a7d693800904fb571a3c73081c73eeb8944e186c451af961a0412b5cba236
11	39	wording	review-edit	bdc43fa00700a886c536c9461eb890e33d4c45c483b6ec5a580375e96df96df8	556df55620854da1b8cf62380068485dbf4f0b9ad1dcabb90ded4e4e09730809
11	40	wording		c492819579bbf07ba8c0230b44a900cfe092c0689ed7037e1f833b7d18780d82	ddd13a52d91a9ed712200aa1d9aceae953e6331091635742cd21f56d73f10f95
11	41	wording		dd4e2d5392b3d8240fac00855136840e8ad211c849e15594efbcf07f435e7133	ea6082d787f87fd03369836bb98e3bae7198932d17c2655c33fda1e7078b040d
11	42	wording	review-edit	6cd3adb76e633e47549dc41e625d8b106b7fe39e012df593d5e155afad0c9d5c	62b5cdb152de840472dd1159999d20c28a202bdc566ecfe605f18898597947ec
11	43	wording		f7ad10f09cd5631f3cffc7876a244afd5ed1de4d3545baf0c9c7cccdab105ad1	e1af8b6755262b7303155545d9012420b5e1dd9ca9b4526e92b44057365217a4
11	44	wording		ee43831cdfc3e7325e1f3989f0be50f6b8a417bf35a0416fd3c8392bed7a5778	927e638a8d3a25d2138e6e8265fecf264263a70ce11880dfa629425c6b9e88e6
11	45	wording		dfb53cabd753599ddbf6fe5edcd787e35d322f7de658705452efac473c7c260a	2def7c6cce389d57ac5b723f30f56b1211faddbde25b9d09a845a092d2feb096
11	46	wording	review-edit	39bbea49651b8eb163d64b649ca6557e03de3b054aab14cb6f1742e8d095374e	0500da221f67997939e6030c0766523ea17f5db934ab7b3ebd8ed00b5942ba88
11	47	wording		13307b5462518635176edfb8fe665a0c3e3fd991f586f906c97fc7fb8acad256	2d0169c08045e866d9da8c109585d1fb3b3359d567a308805b534e57b351c4bf
11	48	wording		4d8ab6598ddecb46709085a2e5e8dfd18e12fef237a1a1f6aaf9aa060bdade80	e27745c40192ee89debea52264568707704a98d4eaf41039b921069b70ec86d9
11	49	wording		ada4197407802d573bc04ede91b1b966a83703a9abcc1a854397c80030e65f1b	19a2f4b9ce5f834228f75c281a5f5c2be0006766ead0156fe168a01818c7e83b
11	50	wording		32743d672b69ba525de4626b75397212d5a139a058ce045b1311535fbb057036	ffcc986d7956c064cbc62199665d020795b6438a5c89b1b8c34932fd53ac8b0f
11	51	wording		6ea9301fdc0511286063891a99a6dd5b79690145d65c0717e2e4ba71a895e476	a0205a4dd3c6edebaf8d35d33df996ff08c0fc22597d6b366490603eafed6a96
11	52	wording		ac4b0ec7fc9bdf7fc16531226aebba82cce3f8b033921c1b4c3a86106c453382	6d4bb16c4de5eca3840344891ae7cf483464ad2a3bc6c2f20bfc7d879ac4be4e
11	53	wording	review-edit	39a9761a3af1d8a4784b2a422b7f3f5008978bb347f00496237f69ea7362cf48	936a5a1a0d4742edd089d67e76417282801a809425c0cf268091a2bb09d65770
12	0	wording	review-edit	f0c25f34787e65e2951d72f7acdf234b27b139570a0b6d337ccd13d4f4389c9b	b14a2a06a36d6f22acdd8196bd3fbc078e034d126cd9f208fcc309680e4330f9
12	1	wording		f4cac0bdaea789038868d3dcd6775ae97ac81eb26a8a7fb112049953dc0d21dd	54ee537be12b983a9088acbd9b37606573a99ebe3c9afe86e23853313af4303c
12	2	wording		203a9ea28cf85942ca23e8c6ac87780e862898390bfbdff2f503f3ffd7632cdf	12efb3d8ad79eaa00fb73ccb6e9656a2f829a7a5d59c1154d4fd71425f303330
12	3	wording		31c15acd70543742a813f8cb6247e47d621a0b5bc4fc0d5111166f448be74416	f6ccdb3bbf4975071596985b9c36608bec85bff4c97f5e77dbc5e27d6aa415c1
12	4	wording		906f422f6b7f79a799b473320448609a601fff1ced4a9fceb6f2d2b13d82862e	4a8f84e23aeb752750a8a0845a701b99e9d292f8c7fde57f065ff2a8045370cb
12	5	wording		5d35608d88a86acfd140dbb5fb60522be0efcde263dd49c600c3151454d2ac99	ce8bc601ea1cce4201c0c40b009badb3481fb5670cf198476f7bf3c6a6c2c5c6
12	6	wording	review-edit	096ca22792c72e96403971e787cdb08c2668d1a4863bc2e8d92969b87e5a4d9f	c4f533f45b7b7e6ce74d4881edb4d8018acaa5b8b82749073d17a04c8b746eae
12	7	wording	review-edit	7680210d25603562cbd4b4455597a1ad10cf83b6713461da57beabe1a917dd33	73f88f21edd85c72c74856ce56525cc295a5b6f69238f844968b5efa61cac9f7
12	8	wording		ae64efdea076f0576258d55b435f789e7848a1a19a78a2a83dc2357735be1570	0e28f857f8123f8d00e8b774181c8a3f4c03db80ef762139faa0628237c7c82e
12	9	wording	review-edit	ccf67f9abb28000c24d64e2f5fa93fbe8f3f2912b19c45a3ef59cad6de4960a8	6da0c83c1f522a102d046c2147a31e6df549ccb646bb883d13c4620577a9b1ad
12	10	wording	review-edit	880284e966f8ec55d08b828ce440f6deb1c23e116d7a0c03176d88f6631475d9	be5a1576496bfa9a0fbb2da75fb3ceb3d18e6f9e02d30d240c6ded1cf70f2656
12	11	wording	review-edit	8638ae90d41ed1bc3a8fed5b3568e358b4c4bd1329875a8e9384d28f24b45425	6a66e2b1b43c1db0c15db689269c8fb586eea6338d0a5b035f5772209295b436
12	12	wording		9b7153ba9e9f093b58930c54da87bef8d9921a6ddf6bc526e6d86104c793354d	d224c2f75dbfeef7d5ff99a014497402d9759099f745c03215f28189c068a9ec
12	13	wording		ee980ea9718aa3bc949cbc7b3bd138f20bb970fa10a3f0ed5fd6c8039c6ad942	b28defcb1a5195e353fa5fde2e253f1aef7d3a026ced96b678057a776008fe37
12	14	wording		3f7f059a839a4200c2a46f60e3a7ae97eabab952f07736497f581cfda872dd56	fb9f274bf11aaa4417891e14ec4af2c8de0a55ee4e9e055e1136f480a587a88e
12	15	wording		956fe02f727dd6e90d5046c2fe6a9a921e3b35d88c1ab1ccf3ba6bf1a28a6a07	3bde2c75e847f159e0fe576aad34a0ffae28a13856d1769a8676bd61633964c1
12	16	wording		b0d965fa1e1fb422705e39c99faaf43cf268c9e25e8366fc0471ad9bf9be488d	f401a8b58c4c07f807e58ae53ba216e3106433ab7d811a842328bf4eddf94aa2
12	17	wording		caf7c8a92f7f0c80b3e2171f232e6dd90617786f051979a256878d7c7682eed4	26ebe3d3d19d674b8c921ee3286d66a172063a2f9b327925935cbc23a2f7e7fe
12	18	wording		013e72ae26098cc943f2468804daf3b25c59b7ff1cc95a8c273364fb298d5e79	e5215fef335a9104d5490c1dd3f5a367e068270eba603769682e2f15c2774957
12	19	wording	review-edit	a47a3d333c14e937f253fbef3b25e307f80fedec73378518161b776710d55143	3ea544e3fde07529069b0de3d46415ad291122328629196f63dde4e8a7f2fa1f
12	20	wording		0f585b56a682165b0317d9fc7e04729f4ba5c0f099118b03ac3bd64ae08c9e59	48a3079dacc0f2622d25d29af22d63b67020ea0726ef1a1fef934ad4a87e3783
12	21	wording	review-edit	a32b371222cc0484fd2c6dab2d4359dd885976645a5cf798a700783e9007d0be	502d1b2b7396dc0967da7d810051ca0a7fdfb6a2637d4d48352aa49e10671c33
12	22	wording		9e832820fc053de3b1dd36c848e663476b1fbf69d357bbdadd959c34a6042fe9	8fdb48fca3b0043106dd5318bc60a7d38a13a48f18296edee211a0c570bcea49
12	23	wording		79cf509d58da4a8ef6031d6689b4b917e3c414c03743ba51ad260dd4390616ab	163ef53d677aa1a1c825a3722798d019e3e04a027a86939f2cd6d94fb7361983
12	24	wording		2241a32d166b99466677a23bbc91b48112b8a3440bda8536df2528e55a5c1d20	414333881191e109b3cb58ae84b5218c03a7b74bcf2c372bd3f4fce1a57fcda0
12	25	wording		9de48e2519d50dae33ef22cda677f0fd276e703a6b3b7574641df195822cb8c5	726c219294f40ab90f1696802d6770e72675c649e7c765161937fc0a63714c6e
12	26	wording	review-edit	b91053e9dff8eae93672530755a7e61d9ae572daabaa3d2d4c4f67b23a8433e1	0ecb70ff3b7f2888a4ff935e037221817462dd68e176eb9d7be5df01795a083f
12	27	wording		0e114cc4fa34d7b5efdc67f84b76c05c2b86414ccad4cb5e164f6d59779914df	8d7683b9a7d5163875f734ad5b9ee5861f5f08a61b8e03080dd8784b6d110073
12	28	wording		c728bb02039dcf34740a97fc7d3519821b8fc363970510f1006dd35b53d9ae94	82a1d9258cc7eae70d3b87e1473a5942795fe40fa48d8f0b1ee19d41caea58b5
12	29	wording		8b5cab4d8f73853f9dd4c91506e486b02698f9308782b05426ccd1ad8eff5432	a310b077ea6f0aa3bdd70828e48492eb1e96f2975a18cb853a3e96fff9a65f17
12	30	wording		4f94084dc8155c19441ea9414caf495ca674bfdc940e16a2e7b9919384c08403	df381dcb825915a122ccaa3bad639466939cd79272b8541a9394c81aa325ab19
12	31	wording		3b89d14f0a63f7da2b0ae6c6d2711291f40a1605f5d67c7a12f40072824ff089	a93f03622750d71101de83cac03849f7822260bdd1937420de4752981c91fe24
12	32	wording		819eee9f9bb68cc7d32c75b1e8ad218fdde438ebd2f29972f41dc1e15a2a69fe	4d9563972ef3ca6d5ca96bf3dd8a2ac20c858cb1af54fb1d2b9c91cf9e33811f
12	33	wording	review-edit	50d61b9f9b3b6ceb0fa504138bec23134ff1171970f218d72a024a6e127c8fb6	6357fea40125fc6e70c42e64f77abc4fbb33b0a69849dc8368e279f42c38364e
12	34	wording	review-edit	cc0f51b8a2bd3539fb8936e7de3c7df6c25c709d4e5904fb4eecc236e50a689e	d95793a203721f200b41776c47e5396e74f73e634c293d5bd5f5819f3ec6500c
12	35	wording	review-edit	d0dee56a2d16843930fe6aa342a07702a8e48a38b7810ffecc2d25feced1ae53	b3a2da0ad1eb9ca631aecde59cf3528a8e5a91823a964832cb323a7421c1c291
12	36	wording	review-edit	288d41ddf012b92ee0d7c9a0d30ff75212a24e44d371c956e4b7062867e518ac	237b6caf7a90e06c3283e2c72a1c34b65a2821392db2f9828d79e384a69fe1b1
12	37	wording	review-edit	5528c8aaccf975a7ba36fe8515317aadb812240530659842bd59850a4a0a13d4	a441d534d0e00186c8d7fa9ec013a5cf9c480d7ca5cd9603a1ac3c54c569032d
12	38	wording		85fa2439c08f3a099636f1754013409292a6387e6e0219cdb0e6178b62a5b7a3	7c12e1f3fab6b34265978dc8e2e21a33ae269fe14c6fe1b9096209066aca0b56
13	0	wording		553014679e3a9eafdb0b111c3ca16a39d3c9b4f151cb5dec4dc39d1de3c33d2d	b58862071cebe92dd92ba376908be228be34c566ecf8242d87b6d0eef673add0
13	1	wording	review-edit	a640ef4abf59bc08962c15303e62142aea7daea5dadcc09e7894ee8f8f5a147e	45899ff13aa748feeab5872abf2bbcc6ab826a11e93a49a07e38d34d283b00db
13	2	wording		586c46b806579ec3b61db6a5bc139dbfc161138d4f61525e1ea3e03191f94ce7	fcfab70f11d1b057e8b0936b2ba0cd809af4b6bcf24d2859fc12e12d1455b83f
13	3	wording	review-edit	f7b586ea3de049ef76382263ccce3121b5564f3dca3ece7140f74eb3dff30f9b	2d61caf88b412db81e1a54607288ef05ed5ad3f839b307c374c39c7f929c7e2e
13	4	wording		2c8b9a6010b7934840e17db5a8990bc0e23501e7dabaf9ab66e32b96900afcbf	9e45256e44e13312d9b6a0f02cbf4162ca8c4dc7c5b6a02c8adbb067247d5e10
13	5	wording	review-edit	f2e2ddd633e6ed9b740a7bf9534605cdddbbea78e948f3c44384845ff50eaeda	e770a6d4ee5697e272451cbcedb3cf924b8e3365e6a22b55e449143b3c17981f
13	6	wording	review-edit	1c24051cd65a2b9197b5aee677681a045b101b07d053ee917f394c09ed4bee65	7af1180bc698675ecf78152bb7b533d69921d52181158c757e6dd1a5136ad7fd
13	7	wording	review-edit	bf890bea44a17f529aa0a39759d676ff6a506ed12409f1ac7cf2e3c5158db48f	7f74ec9f9b9312daf401f55ebac7c4ea0e811bd5f7f036307e11c3039fa380fb
13	8	wording	review-edit	1f5b57a635c81fd09c7ebf2a5434fc570e347516aa4d1d20650d801c8eb4b80a	f1b07c9fbaf08edf05da95862be67d3341d75de1411ed72b768268b6a834b6c1
13	9	wording	review-edit	e82bd8cbfb7da0708e958213b35444bdaf95e4f0903f454fdc0930b5d2aebb37	d78fc25105838ed64dc13b0ff93a88c0b664ef816987b92b201d22c4cb44f2a1
13	10	wording	review-edit	fe904ee746b72d06285c01c85079f53be096aaa73519075be2f35f7e416f6df0	a39f2f399c996e9d1ffd4f5356f795b5c8c58768902084f33cdfc44d5ec096de
13	11	typography-only		a6cef81794771deb7880a2a33f88a70a5f049df642d20f99b88ba09965f2d306	059e4c0dcf0a315e30702cdcc05a6598c86cd8fa6652e185e58fc9f3151a3750
13	12	wording		dae6bf0ff8f22e0990e7425f868155444203525b042a085ea9c8d33ea56ce8c5	dd38ea7806202a0416910f250d62d923081865123a84bb9b0237586c481603ce
13	13	typography-only		0eb12ca905a25986bbb9ac36367371c4d27bdb6496681e2351c02d027db87f81	e7fd0fcbbf0d7f8a5ed9a7132add93fa4cea01dace13d3595c189600f7e3ece6
13	14	typography-only		ff725ecc2e04319bd0e51fbc5717b931368459adbb290f8dd736b037d882e2ee	ca4463aabfc89034de52df198de577334af6a5085a45e11b4c22dd71f164f10f
13	16	typography-only		39e8166f384efb106bcac6224fcfbb1db1d7fd3538cf6dfd0cdb4f4164ac9a5f	c8b30f122178a3d7cdaec88e2294dba1797cb4cd06f1cf7876820765c69aa616
13	17	typography-only		02f07b2297480aa1d050ca82232857a36d20168d9406e427e43d259393e63e6f	804f5b2933b7ad432d67dab4ce621b72556de1fedb0faa006aa51fbc18f0a570
13	18	wording	review-edit	910a4c17ca4c0d539473d01d7e0be1cfaf731e583929bf9f61749872ab593b1c	a0c08e99d6e541879bfe89a09611598dcbf7ba0e38b5c1134c4e4ab1d38ec328
13	19	wording	review-edit	60958875c1d2f1b77ecbcbd1abe17ae6397ccb768ed4872f01d8f86e7a4ab504	bdc1795033d13ec27bf7765e74bef860490054bada91b0854500497b920e389b
13	20	wording	review-edit	25f1cf05d9de2115fba49415e893def7f5b3d298c7b3ed38201fa58c5c75863f	927339ebb97db1f7f36802f789af9af346b23ffd5c6a7b7475ce3bb3def9d55f
13	21	typography-only		f6cc3fa15b8805eee6d29370b0fa24e080ca5632d2c8a5f2b8507e6b6ebf7f0d	1b4ca2e3c712cc634e68aa6ef401b8a3fb556d5aa4313b5e0b94ad9748e1a759
13	22	wording		6876b156a7369ee88844c7427de027be5d84fa0ceacfcca6bef65a88a2864908	1ffa81244ba43770f4d644e9cc4894fb6d0c8e682368ac06d325f2f7c6b06059
13	23	typography-only		ee515157f0f831d5f59c021ca9b5f54bfe592f92b81fc3488039a5582ceb1dd2	274ffffa349511fbaddef625e85b5eaef92ef6ea67e2ef66aa7e7469736eb7d8
13	24	wording	review-edit	be5fb80c3e0bacee3d6abc8cdd0f46dfcd61e2814f2145b3dad52f75fb1e1653	0a2ce30f5df9b2f8fd8a636e4a3f0bd0f00f3e8bc4599399a7665e6dd00d78c4
13	25	wording	review-edit	202039461d676998d7151ee15859005a69a747bab1576a770d09a08db3dc8952	47bbf40a7323eda3471605c106d4f4c089acb5b021666afd4fcb229fd2e0ab97
13	26	wording		ecdd7ef596aab2a6877644b80cf41ec37645c90f0c4fe8dffa3cd2f9eb75941b	a2682779f57a8cc11df6bd8c48dd441e2b54b200f271c09bb90cedd06fbe0020
13	27	wording	review-edit	060f382d686aed797cdd47da546f122134c19cb5ff5d48f5258640397d3e0287	b93fdbcb65a0b3c6c7b0e00667ec1ad7db55a5fd54e23eb75a60bb43a3c13683
13	28	typography-only		0ed663dc47b8973dab2db25c198add17708a7a6b63898c4ea1a6cfaa1dfbb844	76880e0ffad113dd7169b60d37a70bbc394c95942d1fd63200e4435c9994b12c
13	29	typography-only		e8c494ed5a9d3f3d4c4ca11fab9bab1b38b99cf6e0936fb9d09179fc2bfc1a44	df1255bd67aea9d97b6d8a39dc9c43c40d320221464cf8347becf2b907442b34
13	30	typography-only		85896713ec2f4ed9387bf4a6ae56859a3aa52a71aedbe5fce85e49a0cbc8196a	6116905b5ba4c10262530372a4ea6e6185e5a07d7cdcd0a9ec31ad8121e2d91d
13	31	wording	review-edit	794e4c2478f16bdba0db0b0169d929f30a1916437a63c6103a978e6e28687687	3edaf4cdd6835761728475b55f7099bde6a4dbdc26c269f40a8a9bb70da5e526
13	32	typography-only		baf772cb9f8266464bb394eaa001f3bd1c652d51b9706ecfa04030057600f48b	dc752c24aeff9b039a75d3f814b98eb5806b213325ccad584d07d87c34479b68
13	33	wording	review-edit	c2545c286d4478cb01a2d0f14204dbd584f90ea5f88e6ae26d2f19f3faa21778	212fec3f2787930791884b3df5d072afa7bb70a94dec954dfe567650796f9090
13	34	typography-only		22feafe6d00bf87b543e07ddff367c0f1b76943696adef99a3512eb3e238ab66	6e3ab27048132ecd10faa182a5c46fb5ea771b4bd855e2aa0a66294ca486ef89
13	35	typography-only		66e509c8122eac226c076257aeb491d648c87e65e04f98a57ac307be50e6ba23	4ffbf7a44660e51937fc4f597013eaa2e8adb70905f21d4e7037219a5a79550b
13	36	wording	review-edit	f6f11af2e5e9377d7909509ce26435ef62f6cf1155256192b59aa796d52d774a	5181a559f3f0c8125538a853e4157c81ceadefd481d457997d931fd3d2fa4ceb
14	0	wording	review-edit	5857b5ca03a58f13cfdb9b5b3806f8127869bb274be03ef5beed99360601ad54	c65f0486c18f507ef87e1c7880e277b321bbc452ee4625308139c4fc0eeb7548
14	1	wording	review-edit	8a85520544ab605bfd80b8a0b8b474cc403fa822c567cdb6684d6efb1bea6378	f5c5f7430d21dab3069b940e13c9192145ab0a5eb3395df79e49760bf756e027
14	2	wording	review-edit	1f2d177670277c1fcf044285e6f5484e45a929d64b890ad0d48202a1b1a765fe	f2407e7fcb0563f925d6e3619f5d6c5633be36c3d26efcdf1874b1023d8b12dd
14	3	wording	review-edit	f3341212fc6483ad83412903f544f52d324399f729a573b0eebe1e95e4af2dd8	8ec9d7431a5ca7875183fef622484e67d8c66689a0ec433ffcd381ad4d62cf2d
14	4	wording		1f679e26d35c760b51f25f5d8aca1b074b68ecf5a6a30ecacaadc958b4094262	95efb88b98eea23b63cd8d5f3261c20c7fc1cfba82e21060f8b00266fd90402f
14	5	wording	review-edit	a83534f7357bef40f9481ab105389516e2c2977b6ff35a1c5f8e51d3d04f4ef5	1a1b336871f6067cd38a052ec566a07c9b0852f72c22caeaf3e2b23daa0900b7
14	6	wording		7f891546c2bb2bcefe7b2876fb9773cf9bf3c4b8f546146fc3441186593cd3f2	8f5610cddb4c894216c92aa500c0dec2932c564f415b3ca81c58d6dec4d5f422
14	7	wording		eec61e39f301e4d9e23e3e5fb2060c84bb137d717f93869a53d1f983dbcb47c1	07839c9a5c8a8015ea4c6f58b41585ca59291fed7b61af6d72ff3cc6bcb232af
14	8	wording	review-edit	e0f97e330200412d86646f797178982060b71953857e7565b58d4931aa32dcac	f5a8c988af12a69b170200e36a84acdbaeeda3806640d5a24986b08ef7b7b3e5
14	9	wording	review-edit	101a91e3818b6a3918a3c7f5e8ff719345833529d18b103b736dde6ad581c7de	353976b977da49e7a032d0716ef897cbbe340cc519fd9596e2e77cc3b0a02a27
14	10	wording		0b5e5b927bd07a546679da8b2457dfa91d36ac3f9c97c06e2b75bba2dddc516c	2d97911498d097c4189f35cd0ce35aa64ae7803a8c5a424fe97fa54ec6f23a3e
14	11	wording	review-edit	fb5a8dce881dd0f1539c1272277fba712cfcf27b50f0c0e1d48abf635130231c	6078a3df535120e2e2b00b76815a18ad45171ec2c4ffb5e7cf61d333d6875f6a
14	12	wording	review-edit	3d0dc0bacc239eca0c35d062ac8c562366f08721b396797f6f0007cb86125b32	41f9c9c5c1c9a962b576d9ca9b6ae8f67e3e0fe8de51e282117892a36fd56519
14	13	wording	review-edit	5f081d42d727a6c7ea31271b858c6338dd1c631a57e3e727236b472c828d5059	7d8fe67f0fd267c691e1a94ac799353362684a2efb38e34af8fe371184da9f09
14	14	wording		b9fdb0f864a76ad3a3995dfc304926da163b860071c3f6219cdd45b61f2b2b15	7a789a774c07380ddc8d547dccc150dcb0883d6e2207a5613be1886b5b9c4c0c
14	15	wording	review-edit	b4130f9a9cac821a57d4de533cc7008453bc3426469b4cef8150e5a1d718b407	836899f22eddee553b297cd847295ae4b22b10401ba2fb055830aab9ea9718ad
14	16	wording	review-edit	b05e78d070ae9c6cea31c0445fa2d22fe3ac684d4cbbde3a534597ce5c9d1d9a	b48b59f0389519b2da1428e21e76fa3f5ebd8c5ef40c2c47f5a796a551f541bf
14	17	wording		52caa0501a5e24e9e0cc840b4dfda737db2d0af788dc66671ca3726ab33d90e3	23fd532da9981deae5e0fefafaac104c619d88f3c32a475fde2f6fb5753d4821
14	18	wording	review-edit	3bda80d4b0123ac61502dcea4887fb81894b0bd6ebe6f8660b9cbaca5cfe48c2	4ef3c11e2e4ce09eaa9fe894a2800afeb1f953782cd8bad1ddaa2688d6666d7c
14	19	wording		1a8e85777d20b728b4fb7c7374609869384524b087136b4a3f2e83716cdbb862	f05f15a94ccf522a1610e87003fbb22fb3d0c559cc9299de418faa4cd8608be6
14	20	wording	review-edit	392145236e959da74d8a19493ecd7a9fcade6406daf23163cbe34139f14f3367	014c7f401ca5cc01e44c38b8e534ca318f12e6e021fa8c7cb3ffc4475a74ef5a
14	21	wording		6b566a29626a01ba7fca6882b8baf61b2e72628a3aa674857c1e493532cdf3eb	9a5e9b0ef898198772a22c3580f9cee75786c364b099dbc80505b7b6403024ab
14	22	wording		9e571c5633a83cc088de4918fd213cf18be8de69cd7e9529a8c64530572984e4	a2dcc2df1ffabc4fe2d8b8326eb978ab836a9a1a5067945684e4108dbac993cf
14	23	wording	review-edit	74a3608f35594cacd0cf252c276aba7db75799f35b030a00ab5f3aec2ac9766f	d4bec1480af0acd70c186010dd53f6352996e943f03a66487e9fb11018304d50
14	24	wording		9ad0e0943cb8608a0acb6fd0a5f481b02143d292cefec04c94bc5b006e2bd772	e6310a1ad66dc7313bd67e0e387fa3fdde43135308c6aa1e9350d47544ec76ab
14	25	wording		aac080f4a0b5d25211d892f066b31da0edf9a40d6eb5bd9e55b65b36c41b70db	225b6d468b6cdf29be9c1740d536862645f32da4e4ca765354e4d3c077d430aa
14	26	wording	review-edit	5e7e37c33d9edffc4a2960bdc73f878fd9f3deb2d6df9f15e3ea64b3b162e61f	d441f0cb883771c32d2d648aef197fa79dc89978667916140372d15cc715c7fc
14	27	wording		7b23592c407a47c99fc1ff3c5494d4098eb3f8ed5c1beb24b9317cacdcfe8e99	1fbe248878b16b8db377a164cef9d4f5daacf30092ccd4c0f83bb0f35aabd482
14	28	wording		ece8867a7acfa877274fa4bf5b7838be272b18d8a31189f826cb73bc278960b6	37c980576884bfd19614e290181cc192bb281ecdbae03154405227f50dea8535
14	29	wording		d768ff520b15898fd3724316acf6a3cf261e69eec5df14f1a0f37e7b48fc5762	c1cf8322c96fffb466814a25a0ead292844d19bb3c651a4a070d47c5bb93ec6b
14	30	wording		7bf3258b32769c3721e5d771d76a6ba1b744b429267a920b9c114ff1cfb53754	6b0917227c07950f33c5aa042045f1bb921cb6a5d0e71b802ee4904c0cdac7ef
14	31	wording		7396fb97f612f155b3652190c3d6e11bb22dc0972444f36fed7eaa65ec993eb4	eb173898304b14dae3d447958843e6df2f4c46253369de1bab85f2dea1c21f36
14	32	wording	review-edit	395782333990dd2afaf9387e3731d15ff730753992bd990681da4bff5112d509	730481947a556e3b45c71a578084d3038078ae2150497d72d108def7a4a07ba5
14	33	wording		b18158eafae37b14fdccf02797ca3d625bfe0909a441ac025bf7d3d7975e6aba	5c2a9009a96d631f23b6a083669c87d56d3cf2c422042de1876c0871a7aa4973
14	34	wording		72c1b3afb47e17a5212e686093d8e9dcb03c628f8136048351ecd42a0a57cce3	217b31bd7645ac6717ab3ce1f56dcb3f131066824adb150a48009c27ce804068
15	0	wording	review-edit	c87c165659f563786de4a2504df9fcf6c8024d14256cc61a345aae3d11a4ac24	23d63f32d1c441b6819455bf185cec0eb3057da5c0611b4a7db7c31e6b5527d8
15	1	wording	review-edit	7b8eb308d505d2d844e966ffcbd59696f56c32bbef9b247976a773f47a13ed30	d38a82b2daa9342e92c8c3975d920d8220dd390bab6fbc067edb148ba04683a4
15	2	typography-only		2c4e931318be7616839e416f5b87f68d62c0d64d792fb47172b3fcb9395789a5	6cb9204486e6705245b809c0e144ee7295db0230248685be1c8963f6ecf39c37
15	3	typography-only		72d82347cc7e9039bc6e7d9ceae60a7db2570ff2b4aab296c070987d763c01b7	c9d7dfbc9ca9b0be90c6e464ca4e9a642c1807e299ea62927bef245db4e9d2d2
15	4	wording		584023a370b142b4e91c9f00bb9620eecfa6f263f4dff2ac4d4c9f30a2f73c2e	0f038e572ad2c643b86f71da227170e51c336e5ea39f4787f27542d225a160db
15	5	wording		d1fcd19e9c3f6762f7cab6102cd93380fa0babac4d3b5980d9d668488fdee0ed	5045880c9c379959f20bd52da17b89fe4fa5a85c373757b39382cb2a9729fa04
15	6	typography-only		3b2012ef6e92a12d7b80ef8fca84aa4f4901bd4682c745ed5ff1679108a964f0	d2eee80d47455bfdc6a2495109cfcd4de4159d4bbdcb0452bea7ff87bb17a410
15	7	wording		f2652d2d692f9c383178220fb1e77ac0541eb3c9bcc9c23e853f31f93a2ed55e	cb2fd9c36e03df80f9bb2a13c09f62dff6898b67609cda978e358a154b5ac938
15	8	wording		f27a1369727c9646d3bb9700801c3b886e2e768db9528853dfb7dce637ac4f27	bdf6147d8c1aa01d2cbbe5d104116a850b971edffac2412b34ca675f77bb3786
